age,checking_account_A11,checking_account_A12,checking_account_A13,checking_account_A14,credit_amount,credit_history_A30,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,duration,employment_since_A71,employment_since_A72,employment_since_A73,employment_since_A74,employment_since_A75,existing_credits,foreign_worker_A201,foreign_worker_A202,housing_A151,housing_A152,housing_A153,installment_rate,job_A171,job_A172,job_A173,job_A174,liable_people,other_debtors_A101,other_debtors_A102,other_debtors_A103,other_installment_plans_A141,other_installment_plans_A142,other_installment_plans_A143,property_A121,property_A122,property_A123,property_A124,purpose_A40,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,residence_since,savings_account_A61,savings_account_A62,savings_account_A63,savings_account_A64,savings_account_A65,telephone_A191,telephone_A192
37,False,False,True,False,1344,False,False,False,False,True,24,False,False,False,True,False,2,True,False,False,True,False,4,False,True,False,False,2,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,True,True,False
19,False,True,False,False,983,False,False,True,False,False,12,False,True,False,False,False,1,True,False,True,False,False,1,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,False,False,False,True,False,True,False
29,False,False,False,True,2108,False,False,True,False,False,6,False,False,False,True,False,1,True,False,True,False,False,2,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
32,False,False,False,True,1530,False,False,False,False,True,18,False,False,True,False,False,2,True,False,False,True,False,3,False,False,True,False,1,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2,True,False,False,False,False,True,False
40,False,False,False,True,7824,False,True,False,False,False,28,False,True,False,False,False,2,True,False,True,False,False,3,False,False,True,False,2,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,4,False,False,False,False,True,False,True
23,True,False,False,False,4110,True,False,False,False,False,24,False,False,False,False,True,2,True,False,True,False,False,3,False,False,True,False,2,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,True,False
26,False,False,True,False,1925,False,False,True,False,False,24,False,False,True,False,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2,True,False,False,False,False,True,False
39,True,False,False,False,2122,False,False,False,False,True,12,False,False,True,False,False,2,False,True,True,False,False,3,False,True,False,False,2,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2,True,False,False,False,False,True,False
38,False,True,False,False,754,False,False,True,False,False,12,False,False,False,False,True,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,4,False,False,False,False,True,True,False
28,True,False,False,False,4169,False,False,True,False,False,24,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,True,False
26,True,False,False,False,1382,False,False,False,False,True,24,False,False,False,True,False,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,True,False,False,False,False,True
23,False,False,False,True,2146,False,False,False,False,True,10,False,True,False,False,False,2,True,False,True,False,False,1,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,3,True,False,False,False,False,True,False
27,True,False,False,False,1053,False,False,True,False,False,15,False,True,False,False,False,1,False,True,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
30,False,False,False,True,11054,False,False,False,False,True,36,False,False,True,False,False,1,True,False,False,True,False,4,False,False,False,True,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,2,False,False,False,False,True,False,True
29,True,False,False,False,3499,False,False,False,False,True,12,False,False,True,False,False,2,True,False,False,True,False,3,False,False,True,False,1,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2,True,False,False,False,False,True,False
37,True,False,False,False,7685,False,True,False,False,False,48,False,False,False,True,False,1,True,False,True,False,False,2,False,False,True,False,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,4,True,False,False,False,False,True,False
23,True,False,False,False,1498,False,False,True,False,False,12,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,True,False
24,False,True,False,False,2030,False,False,True,False,False,9,False,False,False,True,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,True
34,False,True,False,False,2415,False,False,True,False,False,7,False,False,True,False,False,1,True,False,False,True,False,3,False,False,True,False,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
39,False,False,False,True,1884,False,False,True,False,False,12,False,False,False,False,True,1,True,False,False,True,False,4,False,False,False,True,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
28,False,True,False,False,1887,False,False,False,False,True,18,False,False,True,False,False,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4,False,False,False,False,True,True,False
63,False,False,False,True,7596,False,False,False,False,True,30,False,False,False,False,True,2,True,False,False,True,False,1,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,4,False,False,False,False,True,True,False
25,False,False,True,False,5152,False,False,True,False,False,24,False,False,False,True,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
62,False,False,False,True,3757,False,False,True,False,False,24,False,False,False,False,True,1,True,False,False,False,True,4,False,False,True,False,1,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
51,True,False,False,False,7511,False,False,True,False,False,18,False,False,False,False,True,1,True,False,False,False,True,1,False,False,True,False,2,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,4,False,False,False,False,True,False,True
37,False,False,False,True,1402,False,False,False,False,True,12,False,False,False,True,False,1,True,False,True,False,False,3,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4,False,False,True,False,False,False,True
27,False,True,False,False,3652,False,False,False,False,True,21,False,False,False,True,False,2,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False
24,True,False,False,False,3190,False,False,True,False,False,18,False,False,True,False,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
